Season,DayNum,WTeamID,LTeamID,WScore,LScore
2014,1,784,152,62,58
2014,1,712,112,88,78
2014,1,1,10,84,78
2014,1,155,376,68,53
2014,1,571,19,65,55
2014,1,152,784,62,58
2014,1,410,586,67,59
2014,1,627,48,61,54
2014,1,258,222,66,53
2014,1,715,47,70,49
2014,1,536,854,54,49
2014,1,376,155,68,53
2014,1,854,536,54,49
2014,1,687,314,71,50
2014,1,40,420,79,65
2014,1,799,125,93,64
2014,1,378,384,90,72
2014,1,27,461,82,61
2014,1,18,281,92,60
2014,1,37,90,73,68
2014,1,266,284,70,65
2014,1,420,40,79,65
2014,1,30,52,101,67
2014,1,90,37,73,68
2014,1,6,23,72,67
2014,1,23,6,72,67
2014,1,83,1127,71,68
2014,1,36,126,60,57
2014,1,1127,83,71,68
2014,1,126,36,60,57
2014,1,50,598,65,57
2014,1,284,266,70,65
2014,1,151,38,67,59
2014,1,60,73,81,68
2014,1,481,31,63,59
2014,1,461,27,82,61
2014,1,713,34,65,64
2014,1,38,151,67,59
2014,1,348,636,93,76
2014,1,106,58,70,68
2014,1,58,106,70,68
2014,1,52,30,101,67
2014,1,73,60,81,68
2014,1,20,24,68,63
2014,1,797,560,58,54
2014,1,24,20,68,63
2014,1,34,713,65,64
2014,1,636,348,93,76
2014,1,598,50,65,57
2014,1,450,322,60,53
2014,1,384,378,90,72
2014,1,125,799,93,64
2014,1,322,450,60,53
2014,1,31,481,63,59
2014,1,41,984,68,51
2014,1,281,18,92,60
2014,1,560,797,58,54
2014,1,984,41,68,51
2014,1,29,437,96,82
2014,1,5,302,96,47
2014,1,486,1046,88,59
2014,1,437,29,96,82
2014,1,311,735,99,70
2014,1,54,186,65,64
2014,1,186,54,65,64
2014,1,46,119,87,56
2014,1,120,480,73,56
2014,1,97,673,74,69
2014,1,15,8,70,64
2014,1,735,311,99,70
2014,1,8,15,70,64
2014,1,673,97,74,69
2014,1,1046,486,88,59
2014,1,302,5,96,47
2014,1,119,46,87,56
2014,1,480,120,73,56
2014,1,30,513,98,93
2014,1,513,30,98,93
2014,1,144,13,89,76
2014,1,82,44,69,52
2014,1,13,144,89,76
2014,1,49,102,79,69
2014,1,64,551,79,58
2014,1,322,304,78,61
2014,1,509,1016,77,65
2014,1,100,111,71,61
2014,1,60,571,70,58
2014,1,224,26,78,69
2014,1,183,109,67,64
2014,1,109,183,67,64
2014,1,26,224,78,69
2014,1,434,93,83,72
2014,1,59,75,69,67
2014,1,551,64,79,58
2014,1,102,49,79,69
2014,1,610,3,81,63
2014,1,93,434,83,72
2014,1,44,82,69,52
2014,1,3,610,81,63
2014,1,111,100,71,61
2014,1,75,59,69,67
2014,1,57,165,97,67
2014,1,997,750,75,64
2014,1,324,325,67,62
2014,1,325,324,67,62
2014,1,750,997,75,64
2014,1,304,322,78,61
2014,1,571,60,70,58
2014,1,1016,509,77,65
2014,1,165,57,97,67
2014,1,828,450,93,87
2014,1,450,828,93,87
2014,1,92,104,76,60
2014,1,410,482,98,71
2014,1,24,124,88,67
2014,1,1062,12,94,88
2014,1,31,35,79,65
2014,1,167,166,79,70
2014,1,482,410,98,71
2014,1,65,992,76,53
2014,1,314,497,72,64
2014,1,556,797,77,62
2014,1,17,23,77,69
2014,1,12,1062,94,88
2014,1,1139,536,72,64
2014,1,279,97,74,60
2014,1,166,167,79,70
2014,1,862,117,85,82
2014,1,258,41,66,59
2014,1,104,92,76,60
2014,1,497,314,72,64
2014,1,14,181,74,57
2014,1,117,862,85,82
2014,1,124,24,88,67
2014,1,373,854,75,62
2014,1,797,556,77,62
2014,1,41,258,66,59
2014,1,181,14,74,57
2014,1,7,698,77,54
2014,1,432,36,60,49
2014,1,112,62,80,74
2014,1,125,32,74,70
2014,1,132,794,65,62
2014,1,23,17,77,69
2014,1,280,48,68,66
2014,1,2,269,48,38
2014,1,35,31,79,65
2014,1,854,373,75,62
2014,1,794,132,65,62
2014,1,398,583,62,57
2014,1,583,398,62,57
2014,1,48,280,68,66
2014,1,97,279,74,60
2014,1,536,1139,72,64
2014,1,62,112,80,74
2014,1,32,125,74,70
2014,1,36,432,60,49
2014,1,698,7,77,54
2014,1,992,65,76,53
2014,1,269,2,48,38
2014,1,98,5,80,71
2014,1,452,73,71,68
2014,1,21,151,65,64
2014,1,47,1127,80,45
2014,1,687,34,71,61
2014,1,151,21,65,64
2014,1,356,673,62,59
2014,1,712,8,69,67
2014,1,8,712,69,67
2014,1,5,98,80,71
2014,1,362,42,61,58
2014,1,420,627,51,50
2014,1,627,420,51,50
2014,1,73,452,71,68
2014,1,42,362,61,58
2014,1,673,356,62,59
2014,1,34,687,71,61
2014,1,1127,47,80,45
2014,1,90,623,79,52
2014,1,144,120,72,65
2014,1,61,40,67,62
2014,1,40,61,67,62
2014,1,120,144,72,65
2014,1,376,152,77,76
2014,1,152,376,77,76
2014,1,623,90,79,52
2014,1,586,269,75,72
2014,1,7,23,98,68
2014,1,854,583,90,78
2014,1,588,75,90,77
2014,1,75,588,90,77
2014,1,439,57,105,96
2014,1,269,586,75,72
2014,1,82,125,93,65
2014,1,2,38,70,64
2014,1,513,50,83,66
2014,1,63,55,74,68
2014,1,348,74,78,68
2014,1,43,325,75,72
2014,1,325,43,75,72
2014,1,57,439,105,96
2014,1,45,166,80,68
2014,1,166,45,80,68
2014,1,224,712,90,77
2014,1,167,255,63,54
2014,1,30,454,80,75
2014,1,529,278,78,73
2014,1,38,2,70,64
2014,1,98,13,80,71
2014,1,434,802,73,67
2014,1,583,854,90,78
2014,1,23,7,98,68
2014,1,481,497,74,69
2014,1,278,529,78,73
2014,1,314,259,79,68
2014,1,96,992,87,58
2014,1,280,331,66,64
2014,1,454,30,80,75
2014,1,37,354,96,76
2014,1,802,434,73,67
2014,1,130,117,73,61
2014,1,83,376,70,57
2014,1,31,679,81,50
2014,1,50,513,83,66
2014,1,183,112,87,57
2014,1,86,356,72,52
2014,1,619,641,87,81
2014,1,497,481,74,69
2014,1,28,266,71,58
2014,1,11,64,63,58
2014,1,620,1145,85,69
2014,1,55,63,74,68
2014,1,284,337,67,65
2014,1,337,284,67,65
2014,1,331,280,66,64
2014,1,93,311,91,82
2014,1,13,98,80,71
2014,1,641,619,87,81
2014,1,125,82,93,65
2014,1,279,518,75,65
2014,1,71,155,76,66
2014,1,452,916,76,67
2014,1,222,797,77,55
2014,1,259,314,79,68
2014,1,311,93,91,82
2014,1,916,452,76,67
2014,1,518,279,75,65
2014,1,750,1026,77,58
2014,1,1030,62,85,63
2014,1,712,224,90,77
2014,1,266,28,71,58
2014,1,74,348,78,68
2014,1,168,715,73,69
2014,1,12,177,70,68
2014,1,354,37,96,76
2014,1,155,71,76,66
2014,1,64,11,63,58
2014,1,715,168,73,69
2014,1,255,167,63,54
2014,1,376,83,70,57
2014,1,1145,620,85,69
2014,1,58,636,79,64
2014,1,94,1139,66,62
2014,1,162,161,73,56
2014,1,1139,94,66,62
2014,1,797,222,77,55
2014,1,47,799,61,55
2014,1,556,373,65,57
2014,1,177,12,70,68
2014,1,17,15,81,80
2014,1,373,556,65,57
2014,1,15,17,81,80
2014,1,32,302,70,58
2014,1,1026,750,77,58
2014,1,799,47,61,55
2014,1,636,58,79,64
2014,1,117,130,73,61
2014,1,1016,698,75,69
2014,1,698,1016,75,69
2014,1,679,31,81,50
2014,1,992,96,87,58
2014,1,634,404,51,35
2014,1,112,183,87,57
2014,1,62,1030,85,63
2014,1,161,162,73,56
2014,1,302,32,70,58
2014,1,356,86,72,52
2014,1,404,634,51,35
2014,1,322,432,82,67
2014,1,109,735,81,62
2014,1,27,362,115,105
2014,1,362,27,115,105
2014,1,450,104,77,75
2014,1,22,521,93,65
2014,1,111,655,77,53
2014,1,70,151,70,63
2014,1,560,828,77,71
2014,1,735,109,81,62
2014,1,29,48,81,66
2014,1,828,560,77,71
2014,1,10,124,78,62
2014,1,104,450,77,75
2014,1,124,10,78,62
2014,1,73,158,69,48
2014,1,151,70,70,63
2014,1,521,22,93,65
2014,1,432,322,82,67
2014,1,158,73,69,48
2014,1,655,111,77,53
2014,1,610,36,61,60
2014,1,36,610,61,60
2014,1,48,29,81,66
2014,1,513,797,92,59
2014,1,30,1139,70,59
2014,1,1139,30,70,59
2014,1,797,513,92,59
2014,1,641,120,92,84
2014,1,120,641,92,84
2014,1,100,281,75,59
2014,1,5,45,80,76
2014,1,1107,598,93,88
2014,1,45,5,80,76
2014,1,186,43,67,61
2014,1,598,1107,93,88
2014,1,43,186,67,61
2014,1,281,100,75,59
2014,1,44,162,81,54
2014,1,40,59,70,55
2014,1,410,576,78,64
2014,1,576,410,78,64
2014,1,59,40,70,55
2014,1,162,44,81,54
2014,1,828,222,78,73
2014,1,222,828,78,73
2014,1,2,434,78,52
2014,1,92,1139,86,48
2014,1,64,166,74,48
2014,1,750,992,79,64
2014,1,94,30,73,69
2014,1,30,94,73,69
2014,1,224,1062,68,59
2014,1,259,450,70,60
2014,1,166,64,74,48
2014,1,450,259,70,60
2014,1,992,750,79,64
2014,1,1062,224,68,59
2014,1,1139,92,86,48
2014,1,434,2,78,52
2014,1,124,104,88,80
2014,1,104,124,88,80
2014,1,513,311,85,82
2014,1,311,513,85,82
2014,1,565,195,77,63
2014,1,576,37,73,59
2014,1,37,576,73,59
2014,1,195,565,77,63
2014,1,29,410,101,91
2014,1,102,64,72,70
2014,1,2,452,86,61
2014,1,278,378,102,89
2014,1,43,167,80,63
2014,1,39,4,79,63
2014,1,4,39,79,63
2014,1,1,255,64,47
2014,1,410,29,101,91
2014,1,93,73,77,68
2014,1,92,94,79,62
2014,1,64,102,72,70
2014,1,30,44,79,72
2014,1,22,59,82,74
2014,1,281,60,85,72
2014,1,266,16,70,61
2014,1,1107,641,82,80
2014,1,362,571,72,63
2014,1,94,92,79,62
2014,1,641,1107,82,80
2014,1,27,109,71,64
2014,1,518,158,79,73
2014,1,40,31,82,77
2014,1,31,40,82,77
2014,1,219,560,83,80
2014,1,799,398,69,60
2014,1,376,1127,84,69
2014,1,16,266,70,61
2014,1,75,57,81,64
2014,1,828,679,89,72
2014,1,158,518,79,73
2014,1,378,278,102,89
2014,1,715,46,84,75
2014,1,126,1058,97,55
2014,1,167,43,80,63
2014,1,452,2,86,61
2014,1,14,1046,73,60
2014,1,59,22,82,74
2014,1,46,715,84,75
2014,1,60,281,85,72
2014,1,18,619,83,56
2014,1,1046,14,73,60
2014,1,560,219,83,80
2014,1,1127,376,84,69
2014,1,58,24,76,70
2014,1,997,104,66,62
2014,1,55,996,71,35
2014,1,224,222,81,79
2014,1,5,712,74,64
2014,1,109,27,71,64
2014,1,73,93,77,68
2014,1,104,997,66,62
2014,1,62,784,77,71
2014,1,571,362,72,63
2014,1,166,50,81,69
2014,1,24,58,76,70
2014,1,284,132,66,52
2014,1,712,5,74,64
2014,1,784,62,77,71
2014,1,222,224,81,79
2014,1,162,35,67,63
2014,1,44,30,79,72
2014,1,384,1030,83,51
2014,1,85,1062,67,63
2014,1,398,799,69,60
2014,1,120,588,67,56
2014,1,679,828,89,72
2014,1,45,19,68,59
2014,1,132,284,66,52
2014,1,57,75,81,64
2014,1,1058,126,97,55
2014,1,619,18,83,56
2014,1,35,162,67,63
2014,1,50,166,81,69
2014,1,1062,85,67,63
2014,1,19,45,68,59
2014,1,588,120,67,56
2014,1,255,1,64,47
2014,1,1030,384,83,51
2014,1,996,55,71,35
2014,1,83,165,87,53
2014,1,291,259,86,82
2014,1,635,119,87,71
2014,1,82,217,68,63
2014,1,482,56,87,80
2014,1,56,482,87,80
2014,1,440,548,77,72
2014,1,144,21,72,61
2014,1,548,440,77,72
2014,1,42,620,72,43
2014,1,7,373,73,52
2014,1,862,51,72,58
2014,1,259,291,86,82
2014,1,217,82,68,63
2014,1,98,404,66,60
2014,1,598,10,63,59
2014,1,119,635,87,71
2014,1,10,598,63,59
2014,1,21,144,72,61
2014,1,521,480,70,61
2014,1,480,521,70,61
2014,1,373,7,73,52
2014,1,404,98,66,60
2014,1,51,862,72,58
2014,1,165,83,87,53
2014,1,620,42,72,43
2014,1,49,794,85,66
2014,1,94,454,85,66
2014,1,794,49,85,66
2014,1,183,984,74,57
2014,1,454,94,85,66
2014,1,130,28,74,64
2014,1,984,183,74,57
2014,1,28,130,74,64
2014,1,37,186,77,75
2014,1,322,195,88,51
2014,1,420,536,76,74
2014,1,27,480,91,63
2014,1,186,37,77,75
2014,1,9,29,91,89
2014,1,536,420,76,74
2014,1,166,167,67,61
2014,1,266,331,72,67
2014,1,440,623,86,68
2014,1,29,9,91,89
2014,1,784,992,77,59
2014,1,331,266,72,67
2014,1,1026,997,64,62
2014,1,997,1026,64,62
2014,1,73,132,72,57
2014,1,26,255,44,43
2014,1,255,26,44,43
2014,1,623,440,86,68
2014,1,132,73,72,57
2014,1,71,278,77,62
2014,1,167,166,67,61
2014,1,278,71,77,62
2014,1,480,27,91,63
2014,1,195,322,88,51
2014,1,280,384,68,66
2014,1,992,784,77,59
2014,1,384,280,68,66
2014,1,62,8,58,56
2014,1,8,62,58,56
2014,1,598,204,90,64
2014,1,354,61,91,84
2014,1,482,17,90,89
2014,1,439,161,83,71
2014,1,15,31,86,83
2014,1,284,243,83,66
2014,1,61,354,91,84
2014,1,679,376,78,65
2014,1,4,279,68,65
2014,1,217,894,81,57
2014,1,11,86,81,62
2014,1,106,551,71,69
2014,1,243,284,83,66
2014,1,452,356,84,73
2014,1,17,482,90,89
2014,1,855,410,66,65
2014,1,279,4,68,65
2014,1,454,92,76,64
2014,1,204,598,90,64
2014,1,96,1127,85,74
2014,1,86,11,81,62
2014,1,551,106,71,69
2014,1,376,679,78,65
2014,1,23,862,75,55
2014,1,50,404,71,68
2014,1,161,439,83,71
2014,1,31,15,86,83
2014,1,404,50,71,68
2014,1,92,454,76,64
2014,1,1127,96,85,74
2014,1,635,245,69,67
2014,1,862,23,75,55
2014,1,356,452,84,73
2014,1,481,119,67,52
2014,1,18,54,53,51
2014,1,894,217,81,57
2014,1,410,855,66,65
2014,1,245,635,69,67
2014,1,119,481,67,52
2014,1,54,18,53,51
2014,1,373,1016,80,54
2014,1,114,378,96,84
2014,1,378,114,96,84
2014,1,735,55,66,64
2014,1,49,13,80,63
2014,1,22,65,59,44
2014,1,64,342,69,43
2014,1,715,62,88,83
2014,1,556,302,76,69
2014,1,141,354,84,74
2014,1,354,141,84,74
2014,1,55,735,66,64
2014,1,304,10,72,71
2014,1,687,1058,98,75
2014,1,620,144,57,54
2014,1,144,620,57,54
2014,1,1058,687,98,75
2014,1,1016,373,80,54
2014,1,34,384,66,53
2014,1,62,715,88,83
2014,1,10,304,72,71
2014,1,13,49,80,63
2014,1,302,556,76,69
2014,1,46,794,58,49
2014,1,65,22,59,44
2014,1,342,64,69,43
2014,1,794,46,58,49
2014,1,384,34,66,53
2014,1,222,348,83,58
2014,1,100,1107,92,79
2014,1,74,144,77,71
2014,1,144,74,77,71
2014,1,996,784,86,83
2014,1,1107,100,92,79
2014,1,398,536,70,62
2014,1,576,655,75,70
2014,1,82,1127,75,54
2014,1,784,996,86,83
2014,1,655,576,75,70
2014,1,1127,82,75,54
2014,1,486,469,62,54
2014,1,469,486,62,54
2014,1,536,398,70,62
2014,1,348,222,83,58
2014,1,42,45,72,62
2014,1,1139,454,108,107
2014,1,60,40,93,80
2014,1,454,1139,108,107
2014,1,35,15,92,78
2014,1,1,331,77,74
2014,1,73,610,82,52
2014,1,43,47,86,64
2014,1,40,60,93,80
2014,1,23,302,88,77
2014,1,331,1,77,74
2014,1,259,104,83,77
2014,1,90,325,78,73
2014,1,167,38,75,68
2014,1,314,139,74,68
2014,1,57,27,100,96
2014,1,45,42,72,62
2014,1,102,18,68,65
2014,1,74,620,71,50
2014,1,38,167,75,68
2014,1,15,35,92,78
2014,1,141,6,64,51
2014,1,8,183,76,63
2014,1,106,481,86,63
2014,1,26,461,73,56
2014,1,186,588,66,49
2014,1,126,551,76,62
2014,1,98,109,65,64
2014,1,27,57,100,96
2014,1,139,314,74,68
2014,1,281,636,77,70
2014,1,325,90,78,73
2014,1,51,31,97,85
2014,1,348,802,71,55
2014,1,47,43,86,64
2014,1,168,4,71,64
2014,1,183,8,76,63
2014,1,158,548,69,57
2014,1,255,571,69,48
2014,1,529,440,84,81
2014,1,636,281,77,70
2014,1,30,92,64,61
2014,1,687,410,70,58
2014,1,284,356,79,57
2014,1,18,102,68,65
2014,1,4,168,71,64
2014,1,279,576,74,60
2014,1,588,186,66,49
2014,1,551,126,76,62
2014,1,461,26,73,56
2014,1,31,51,97,85
2014,1,109,98,65,64
2014,1,104,259,83,77
2014,1,356,284,79,57
2014,1,62,112,84,79
2014,1,440,529,84,81
2014,1,302,23,88,77
2014,1,112,62,84,79
2014,1,29,14,64,52
2014,1,450,12,74,61
2014,1,9,598,79,75
2014,1,548,158,69,57
2014,1,410,687,70,58
2014,1,92,30,64,61
2014,1,63,19,72,60
2014,1,576,279,74,60
2014,1,481,106,86,63
2014,1,6,141,64,51
2014,1,12,450,74,61
2014,1,610,73,82,52
2014,1,132,3,62,56
2014,1,269,93,57,43
2014,1,598,9,79,75
2014,1,434,497,62,59
2014,1,376,245,55,49
2014,1,571,255,69,48
2014,1,19,63,72,60
2014,1,497,434,62,59
2014,1,111,439,60,55
2014,1,93,269,57,43
2014,1,802,348,71,55
2014,1,620,74,71,50
2014,1,71,679,59,51
2014,1,439,111,60,55
2014,1,151,1046,65,36
2014,1,679,71,59,51
2014,1,14,29,64,52
2014,1,245,376,55,49
2014,1,3,132,62,56
2014,1,1046,151,65,36
2014,1,518,204,99,68
2014,1,894,65,77,69
2014,1,162,85,100,94
2014,1,623,22,78,71
2014,1,750,337,90,62
2014,1,130,565,83,71
2014,1,65,894,77,69
2014,1,36,373,71,58
2014,1,70,54,82,70
2014,1,54,70,82,70
2014,1,32,224,92,82
2014,1,61,342,81,56
2014,1,437,362,79,76
2014,1,322,120,68,54
2014,1,22,623,78,71
2014,1,513,195,86,61
2014,1,85,162,100,94
2014,1,560,521,92,70
2014,1,10,114,79,76
2014,1,735,124,77,67
2014,1,204,518,99,68
2014,1,565,130,83,71
2014,1,224,32,92,82
2014,1,13,405,83,60
2014,1,161,155,70,69
2014,1,521,560,92,70
2014,1,641,378,80,72
2014,1,854,219,66,56
2014,1,44,984,90,66
2014,1,311,48,79,67
2014,1,24,5,73,70
2014,1,114,10,79,76
2014,1,378,641,80,72
2014,1,362,437,79,76
2014,1,124,735,77,67
2014,1,229,469,72,59
2014,1,373,36,71,58
2014,1,155,161,70,69
2014,1,5,24,73,70
2014,1,219,854,66,56
2014,1,34,280,71,66
2014,1,434,1145,67,54
2014,1,48,311,79,67
2014,1,59,584,62,61
2014,1,984,44,90,66
2014,1,584,59,62,61
2014,1,405,13,83,60
2014,1,556,52,76,54
2014,1,469,229,72,59
2014,1,280,34,71,66
2014,1,120,322,68,54
2014,1,342,61,81,56
2014,1,337,750,90,62
2014,1,52,556,76,54
2014,1,1145,434,67,54
2014,1,195,513,86,61
2014,1,311,130,83,60
2014,1,584,22,76,74
2014,1,529,125,87,57
2014,1,59,623,80,54
2014,1,16,97,82,67
2014,1,22,584,76,74
2014,1,11,34,82,66
2014,1,167,855,80,68
2014,1,50,398,71,63
2014,1,130,311,83,60
2014,1,86,384,64,63
2014,1,291,269,66,56
2014,1,855,167,80,68
2014,1,97,16,82,67
2014,1,269,291,66,56
2014,1,125,529,87,57
2014,1,398,50,71,63
2014,1,141,908,70,55
2014,1,565,48,58,54
2014,1,34,11,82,66
2014,1,384,86,64,63
2014,1,48,565,58,54
2014,1,908,141,70,55
2014,1,623,59,80,54
2014,1,59,311,70,66
2014,1,311,59,70,66
2014,1,584,565,79,73
2014,1,48,22,65,63
2014,1,22,48,65,63
2014,1,623,130,69,59
2014,1,565,584,79,73
2014,1,130,623,69,59
2014,1,121,96,86,80
2014,1,560,509,90,58
2014,1,96,121,86,80
2014,1,635,31,75,60
2014,1,31,635,75,60
2014,1,509,560,90,58
2014,1,325,46,84,70
2014,1,102,583,88,66
2014,1,82,7,78,62
2014,1,255,432,74,59
2014,1,120,996,90,60
2014,1,166,19,82,64
2014,1,279,627,77,64
2014,1,40,39,73,66
2014,1,93,378,90,78
2014,1,117,41,78,70
2014,1,46,325,84,70
2014,1,7,82,78,62
2014,1,623,130,78,45
2014,1,432,255,74,59
2014,1,63,1127,89,48
2014,1,208,548,75,61
2014,1,378,93,90,78
2014,1,243,60,85,73
2014,1,521,54,82,65
2014,1,41,117,78,70
2014,1,13,331,75,67
2014,1,11,56,83,64
2014,1,60,243,85,73
2014,1,583,102,88,66
2014,1,54,521,82,65
2014,1,126,480,74,61
2014,1,39,40,73,66
2014,1,19,166,82,64
2014,1,331,13,75,67
2014,1,996,120,90,60
2014,1,1,71,68,53
2014,1,627,279,77,64
2014,1,641,304,80,77
2014,1,155,158,67,58
2014,1,304,641,80,77
2014,1,280,802,61,57
2014,1,106,1046,79,52
2014,1,420,439,69,67
2014,1,158,155,67,58
2014,1,56,11,83,64
2014,1,52,219,67,59
2014,1,439,420,69,67
2014,1,73,124,69,50
2014,1,480,126,74,61
2014,1,38,1030,71,48
2014,1,124,73,69,50
2014,1,802,280,61,57
2014,1,219,52,67,59
2014,1,125,1139,67,62
2014,1,548,208,75,61
2014,1,1046,106,79,52
2014,1,130,623,78,45
2014,1,71,1,68,53
2014,1,1127,63,89,48
2014,1,679,610,55,52
2014,1,1139,125,67,62
2014,1,1030,38,71,48
2014,1,610,679,55,52
2014,1,27,96,97,76
2014,1,104,410,85,74
2014,1,18,461,79,62
2014,1,410,104,85,74
2014,1,854,70,73,67
2014,1,229,636,84,66
2014,1,51,266,81,70
2014,1,259,23,73,67
2014,1,70,854,73,67
2014,1,23,259,73,67
2014,1,3,245,101,95
2014,1,114,168,72,51
2014,1,266,51,81,70
2014,1,112,337,73,62
2014,1,245,3,101,95
2014,1,461,18,79,62
2014,1,10,992,82,60
2014,1,119,855,69,64
2014,1,96,27,97,76
2014,1,687,482,77,64
2014,1,168,114,72,51
2014,1,855,119,69,64
2014,1,482,687,77,64
2014,1,636,229,84,66
2014,1,992,10,82,60
2014,1,529,862,55,52
2014,1,337,112,73,62
2014,1,862,529,55,52
2014,1,16,269,87,52
2014,1,22,348,88,80
2014,1,551,32,100,69
2014,1,90,85,92,66
2014,1,348,22,88,80
2014,1,623,712,92,65
2014,1,735,195,91,59
2014,1,571,855,79,56
2014,1,36,302,71,48
2014,1,61,28,81,55
2014,1,362,4,79,74
2014,1,278,454,80,73
2014,1,121,83,74,67
2014,1,996,619,75,65
2014,1,132,1127,81,53
2014,1,584,291,77,66
2014,1,85,90,92,66
2014,1,4,362,79,74
2014,1,1139,177,70,68
2014,1,576,1058,88,68
2014,1,45,894,69,41
2014,1,177,1139,70,68
2014,1,454,278,80,73
2014,1,712,623,92,65
2014,1,269,16,87,52
2014,1,291,584,77,66
2014,1,83,121,74,67
2014,1,32,551,100,69
2014,1,1026,715,65,63
2014,1,855,571,79,56
2014,1,161,916,78,43
2014,1,28,61,81,55
2014,1,284,8,57,49
2014,1,8,284,57,49
2014,1,715,1026,65,63
2014,1,1058,576,88,68
2014,1,619,996,75,65
2014,1,635,384,60,56
2014,1,302,36,71,48
2014,1,1127,132,81,53
2014,1,384,635,60,56
2014,1,195,735,91,59
2014,1,916,161,78,43
2014,1,894,45,69,41
2014,1,181,54,75,71
2014,1,39,750,90,65
2014,1,37,280,88,73
2014,1,155,497,70,66
2014,1,1,217,70,60
2014,1,44,109,83,80
2014,1,31,548,84,51
2014,1,35,224,79,63
2014,1,24,92,78,69
2014,1,109,44,83,80
2014,1,222,41,73,68
2014,1,92,24,78,69
2014,1,41,222,73,68
2014,1,23,125,71,44
2014,1,750,39,90,65
2014,1,42,450,72,55
2014,1,7,58,76,73
2014,1,497,155,70,66
2014,1,322,38,67,49
2014,1,58,7,76,73
2014,1,560,420,81,80
2014,1,280,37,88,73
2014,1,217,1,70,60
2014,1,165,14,61,41
2014,1,420,560,81,80
2014,1,224,35,79,63
2014,1,54,181,75,71
2014,1,513,432,67,57
2014,1,26,398,58,46
2014,1,450,42,72,55
2014,1,548,31,84,51
2014,1,398,26,58,46
2014,1,432,513,67,57
2014,1,38,322,67,49
2014,1,125,23,71,44
2014,1,14,165,61,41
2014,1,93,802,80,46
2014,1,255,486,65,57
2014,1,114,3,81,47
2014,1,314,124,73,58
2014,1,243,713,70,58
2014,1,151,324,71,61
2014,1,324,151,71,61
2014,1,486,255,65,57
2014,1,384,715,75,62
2014,1,124,314,73,58
2014,1,713,243,70,58
2014,1,11,588,75,62
2014,1,454,784,77,64
2014,1,784,454,77,64
2014,1,17,828,71,66
2014,1,715,384,75,62
2014,1,828,17,71,66
2014,1,635,1026,67,65
2014,1,1026,635,67,65
2014,1,588,11,75,62
2014,1,3,114,81,47
2014,1,802,93,80,46
2014,1,2,634,76,49
2014,1,60,655,78,67
2014,1,70,126,76,65
2014,1,480,96,75,63
2014,1,45,22,73,51
2014,1,65,258,67,57
2014,1,655,60,78,67
2014,1,518,620,81,72
2014,1,96,480,75,63
2014,1,152,354,107,104
2014,1,698,48,80,77
2014,1,120,18,69,62
2014,1,102,100,63,60
2014,1,1030,132,71,61
2014,1,162,673,76,64
2014,1,64,6,60,25
2014,1,48,698,80,77
2014,1,132,1030,71,61
2014,1,440,219,74,62
2014,1,354,152,107,104
2014,1,586,117,66,55
2014,1,565,325,64,58
2014,1,521,405,74,67
2014,1,405,521,74,67
2014,1,673,162,76,64
2014,1,100,102,63,60
2014,1,117,586,66,55
2014,1,325,565,64,58
2014,1,620,518,81,72
2014,1,27,75,70,68
2014,1,177,799,88,81
2014,1,799,177,88,81
2014,1,18,120,69,62
2014,1,259,583,70,60
2014,1,22,45,73,51
2014,1,258,65,67,57
2014,1,75,27,70,68
2014,1,634,2,76,49
2014,1,219,440,74,62
2014,1,19,4,58,56
2014,1,712,130,59,58
2014,1,97,1096,70,63
2014,1,583,259,70,60
2014,1,126,70,76,65
2014,1,130,712,59,58
2014,1,4,19,58,56
2014,1,1096,97,70,63
2014,1,6,64,60,25
2014,1,32,291,104,84
2014,1,291,32,104,84
2014,1,450,46,73,55
2014,1,73,556,81,63
2014,1,556,73,81,63
2014,1,279,862,66,49
2014,1,584,1107,77,73
2014,1,1107,584,77,73
2014,1,46,450,73,55
2014,1,862,279,66,49
2014,1,398,854,81,56
2014,1,322,560,79,66
2014,1,75,565,80,69
2014,1,59,588,86,79
2014,1,92,432,84,53
2014,1,486,54,74,65
2014,1,29,15,88,85
2014,1,57,21,87,53
2014,1,565,75,80,69
2014,1,47,217,77,60
2014,1,30,49,79,77
2014,1,8,497,79,49
2014,1,784,222,80,74
2014,1,35,44,73,56
2014,1,45,348,86,64
2014,1,51,132,78,63
2014,1,49,30,79,77
2014,1,454,461,82,72
2014,1,114,362,83,80
2014,1,222,784,80,74
2014,1,362,114,83,80
2014,1,117,434,77,49
2014,1,166,855,84,62
2014,1,828,39,83,76
2014,1,54,486,74,65
2014,1,15,29,88,85
2014,1,311,551,73,62
2014,1,802,50,68,57
2014,1,90,42,74,71
2014,1,1,58,79,68
2014,1,104,183,77,61
2014,1,70,64,71,62
2014,1,324,167,80,73
2014,1,63,204,104,71
2014,1,5,687,74,69
2014,1,98,304,69,59
2014,1,284,536,75,55
2014,1,162,337,75,70
2014,1,83,152,73,56
2014,1,42,90,74,71
2014,1,518,19,73,63
2014,1,167,324,80,73
2014,1,588,59,86,79
2014,1,641,469,61,58
2014,1,373,698,76,57
2014,1,58,1,79,68
2014,1,109,224,75,55
2014,1,124,55,62,60
2014,1,39,828,83,76
2014,1,337,162,75,70
2014,1,155,186,67,58
2014,1,55,124,62,60
2014,1,854,398,81,56
2014,1,1096,452,85,79
